seq,frame_num,cam_view,gait_pat,id,url,min_frame,max_frame,get_info_success,fps,start_time,end_time,download_video_success,video_path,crop_path,multi_person,poses_path
cljxlw9dn003i3n6l27b3p6y1,189,right side,normal,2LbERGI34lA,https://www.youtube.com/watch?v=2LbERGI34lA,189,222,True,60.0,3.15,3.7,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/2LbERGI34lA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/2LbERGI34lA_crop.mp4,False,
cljxlwvyd003n3n6ljo58d6s9,241,left side,normal,2LbERGI34lA,https://www.youtube.com/watch?v=2LbERGI34lA,241,274,True,60.0,4.017,4.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/2LbERGI34lA_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/2LbERGI34lA_crop.mp4,False,
cljxlxk3m003r3n6l0ooimbk2,1,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,1,50,True,24.0,0.042,2.083,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxlxyc0003v3n6l0if3b0i7,52,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,52,127,True,24.0,2.167,5.292,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxlzffo00413n6le9f85cjl,135,right side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,135,184,True,24.0,5.625,7.667,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxlzzdt00453n6l50zvip0f,198,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,198,309,True,24.0,8.25,12.875,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxm0q9n00493n6l1zgi8j4p,325,right side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,325,356,True,24.0,13.542,14.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxm1es7004d3n6l1uh2pnq5,357,right side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,357,421,True,24.0,14.875,17.542,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxm1xnl004h3n6lgh5v6l03,447,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,447,586,True,24.0,18.625,24.417,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
clk7f45v100043n6lfg3slaf9,638,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,638,819,True,24.0,26.583,34.125,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
clk7f51es000a3n6l36qtf09v,822,left side,normal,3FXUw98rrUY,https://www.youtube.com/watch?v=3FXUw98rrUY,822,940,True,24.0,34.25,39.167,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3FXUw98rrUY_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3FXUw98rrUY_crop.mp4,False,
cljxm3ajs004m3n6lk7unsn04,1376,left side,normal,4KU6G7Iv8ZM,https://www.youtube.com/watch?v=4KU6G7Iv8ZM,1376,1476,True,30.0,45.867,49.2,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/4KU6G7Iv8ZM_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/4KU6G7Iv8ZM_crop.mp4,False,
cljxm3vy3004q3n6lbbo4t0af,1667,right side,normal,4KU6G7Iv8ZM,https://www.youtube.com/watch?v=4KU6G7Iv8ZM,1667,1783,True,30.0,55.567,59.433,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/4KU6G7Iv8ZM_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/4KU6G7Iv8ZM_crop.mp4,False,
cljxgsqgt00043n6lvj5enj3z,2557,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,2557,2613,True,30.0,85.233,87.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgtshi00093n6lozooumt1,2857,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,2857,2993,True,30.0,95.233,99.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgugiu000d3n6l1ieoxyk9,3041,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3041,3180,True,30.0,101.367,106.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgvdvj000k3n6lmyydoci5,3227,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3227,3359,True,30.0,107.567,111.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgw12o000o3n6lm1k3e342,3411,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3411,3547,True,30.0,113.7,118.233,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgwqfa000s3n6lpfzakjof,3599,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3599,3723,True,30.0,119.967,124.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxgxq03000w3n6lpsp4cgc9,3790,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3790,3893,True,30.0,126.333,129.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh0rcs00103n6lwtbna364,3934,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,3934,4035,True,30.0,131.133,134.5,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh19il00143n6lcoxgwtoj,4083,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,4083,4188,True,30.0,136.1,139.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh25bj00183n6lp4ev8gns,4225,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,4225,4321,True,30.0,140.833,144.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh303i001c3n6lznalpt42,4370,right side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,4370,4466,True,30.0,145.667,148.867,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh46p8001j3n6lnjlzlxpd,4581,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,4581,4650,True,30.0,152.7,155.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh4sqp001n3n6lrk6rnevw,4652,left side,normal,gp4H7Z2Vvn0,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,4652,4748,True,30.0,155.067,158.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/gp4H7Z2Vvn0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/gp4H7Z2Vvn0_crop.mp4,False,
cljxh5uz0001r3n6l64mpm5b3,15,right side,normal,hGNKzkCF4J8,https://www.youtube.com/watch?v=hGNKzkCF4J8,15,1442,True,30.0,0.5,48.067,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hGNKzkCF4J8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hGNKzkCF4J8_crop.mp4,False,
cljxh7ss1001w3n6lqp12u749,259,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,259,432,True,30.0,8.633,14.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxh9aq900203n6l7y6lqrt3,442,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,442,505,True,30.0,14.733,16.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxh9q2200243n6lq69dhx3v,508,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,508,611,True,30.0,16.933,20.367,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhaq1h00283n6lyhcf8obn,616,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,616,693,True,30.0,20.533,23.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhbr13002c3n6lo1ds8kua,696,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,696,745,True,30.0,23.2,24.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhcwlt002g3n6lpnrdf5mx,824,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,824,929,True,30.0,27.467,30.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhdl5y002k3n6lryoxnto7,944,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,944,1027,True,30.0,31.467,34.233,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhfdki002v3n6lq3lw1ob6,1165,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1165,1204,True,30.0,38.833,40.133,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhg8mm002z3n6lco4twkh5,1290,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1290,1333,True,30.0,43.0,44.433,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhh8ya00333n6lmn4bfa1d,1493,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1493,1578,True,30.0,49.767,52.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhirrl00373n6l7xsxnxki,1583,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1583,1667,True,30.0,52.767,55.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhkcct003c3n6lvn7vvhnk,1727,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1727,1834,True,30.0,57.567,61.133,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhla5g003g3n6le1tbxmop,1835,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1835,1913,True,30.0,61.167,63.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhlvfn003k3n6li498ww87,1915,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1915,1957,True,30.0,63.833,65.233,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhm9kc003o3n6lint153vq,1959,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,1959,2067,True,30.0,65.3,68.9,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhmxzx003s3n6lb888laay,2081,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2081,2135,True,30.0,69.367,71.167,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxho16c003w3n6lm2bhcvp6,2218,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2218,2306,True,30.0,73.933,76.867,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhovdm00403n6l8h1dj8v5,2308,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2308,2368,True,30.0,76.933,78.933,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhpdds00443n6l04zwwcby,2373,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2373,2542,True,30.0,79.1,84.733,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhqmkc00483n6l5nmlgtsk,2605,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2605,2688,True,30.0,86.833,89.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhqzxh004c3n6l7fpf8bpn,2748,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2748,2808,True,30.0,91.6,93.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhrmyz004g3n6ldq656j69,2845,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,2845,2868,True,30.0,94.833,95.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhso2n004k3n6lczes9nyj,3030,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,3030,3153,True,30.0,101.0,105.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhtnel004o3n6lv2qg78s8,3337,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,3337,3460,True,30.0,111.233,115.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhuq6p004s3n6lvv0r39b9,3671,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,3671,3776,True,30.0,122.367,125.867,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhvgec004w3n6lbq9yhtpd,3797,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,3797,3889,True,30.0,126.567,129.633,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhw08900503n6l3nyj2qhl,3930,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,3930,4051,True,30.0,131.0,135.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhxc8l00543n6le711pgu9,4071,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,4071,4231,True,30.0,135.7,141.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhybys00583n6l77dunspa,4271,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,4271,4320,True,30.0,142.367,144.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxhzmht005c3n6ljn9iszh2,4416,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,4416,4471,True,30.0,147.2,149.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi0h9y005g3n6lbv12po7w,4991,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,4991,5119,True,30.0,166.367,170.633,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi10qi005k3n6lyaoabejr,5156,right side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,5156,5230,True,30.0,171.867,174.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi1ue5005o3n6lb1dsot60,5234,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,5234,5364,True,30.0,174.467,178.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi2qbp005s3n6llajez7qb,5912,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,5912,6056,True,30.0,197.067,201.867,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi3myk005w3n6lqukbi24u,6087,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,6087,6279,True,30.0,202.9,209.3,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
cljxi533z00603n6lb3jwkr3v,11611,left side,normal,hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4,11611,11703,True,30.0,387.033,390.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/hSIYGZhRGd4_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/hSIYGZhRGd4_crop.mp4,False,
